日期,159915,159941,159952,510310,512890,513100,518800
2024-04-29,1.78,0.979,1.084,3.244,1.035,1.301,5.563
2024-04-30,1.837,0.977,1.12,3.276,1.03,1.297,5.554
2024-05-06,1.852,0.98,1.127,3.302,1.042,1.301,5.474
2024-05-07,1.851,0.99,1.124,3.304,1.048,1.314,5.526
2024-05-08,1.847,0.994,1.125,3.304,1.044,1.319,5.508
2024-05-09,1.828,0.991,1.111,3.28,1.051,1.315,5.502
2024-05-10,1.858,0.995,1.129,3.32,1.06,1.319,5.602
2024-05-13,1.819,0.997,1.111,3.296,1.062,1.323,5.605
2024-05-14,1.821,0.999,1.108,3.314,1.068,1.325,5.574
2024-05-15,1.814,1.008,1.104,3.308,1.066,1.336,5.618
2024-05-16,1.806,1.022,1.097,3.288,1.068,1.356,5.712
2024-05-17,1.795,1.02,1.096,3.29,1.068,1.355,5.671
2024-05-20,1.828,1.022,1.111,3.334,1.076,1.357,5.794
2024-05-21,1.826,1.027,1.112,3.336,1.085,1.365,5.821
2024-05-22,1.819,1.031,1.107,3.33,1.089,1.369,5.77
2024-05-23,1.837,1.035,1.116,3.334,1.085,1.375,5.64
2024-05-24,1.804,1.028,1.096,3.294,1.074,1.364,5.543
2024-05-27,1.784,1.032,1.084,3.264,1.077,1.371,5.577
2024-05-28,1.784,1.038,1.088,3.292,1.095,1.377,5.616
2024-05-29,1.768,1.039,1.077,3.27,1.089,1.38,5.626
2024-05-30,1.772,1.027,1.077,3.264,1.087,1.364,5.598
2024-05-31,1.781,1.016,1.084,3.262,1.083,1.348,5.598
2024-06-03,1.769,1.024,1.078,3.24,1.084,1.359,5.592
2024-06-04,1.778,1.025,1.082,3.246,1.069,1.359,5.595
2024-06-05,1.805,1.028,1.097,3.27,1.076,1.364,5.56
2024-06-06,1.804,1.05,1.097,3.26,1.06,1.393,5.66
2024-06-07,1.784,1.05,1.085,3.26,1.065,1.392,5.68
2024-06-11,1.735,1.053,1.061,3.232,1.073,1.396,5.54
2024-06-12,1.746,1.062,1.064,3.206,1.053,1.408,5.502
2024-06-13,1.752,1.082,1.065,3.214,1.068,1.434,5.524
2024-06-14,1.745,1.082,1.061,3.194,1.054,1.434,5.507
2024-06-17,1.746,1.087,1.064,3.202,1.057,1.439,5.556
2024-06-18,1.769,1.1,1.078,3.21,1.043,1.457,5.541
2024-06-19,1.781,1.103,1.084,3.216,1.047,1.461,5.553
2024-06-20,1.75,1.105,1.067,3.204,1.05,1.465,5.578
2024-06-21,1.725,1.095,1.053,3.186,1.048,1.453,5.641
2024-06-24,1.711,1.089,1.043,3.162,1.048,1.443,5.569
2024-06-25,1.694,1.076,1.034,3.16,1.036,1.426,5.554
2024-06-26,1.665,1.091,1.012,3.13,1.04,1.447,5.544
2024-06-27,1.689,1.089,1.031,3.156,1.045,1.45,5.493
2024-06-28,1.665,1.103,1.015,3.132,1.046,1.466,5.535
2024-07-01,1.648,1.101,1.005,3.148,1.058,1.467,5.556
2024-07-02,1.643,1.109,1.003,3.158,1.077,1.482,5.568
2024-07-03,1.633,1.125,0.995,3.158,1.078,1.496,5.564
2024-07-04,1.633,1.15,0.995,3.156,1.068,1.52,5.645
2024-07-05,1.615,1.138,0.986,3.136,1.064,1.512,5.633
2024-07-08,1.615,1.157,0.986,3.114,1.057,1.547,5.688
2024-07-09,1.594,1.161,0.973,3.096,1.051,1.559,5.622
2024-07-10,1.609,1.161,0.985,3.128,1.062,1.57,5.641
2024-07-11,1.64,1.161,0.999,3.154,1.047,1.568,5.663
2024-07-12,1.648,1.127,1.007,3.172,1.046,1.505,5.726
2024-07-15,1.644,1.133,1.005,3.176,1.045,1.505,5.724
2024-07-16,1.638,1.156,0.999,3.18,1.055,1.544,5.747
2024-07-17,1.66,1.15,1.013,3.21,1.054,1.534,5.866
2024-07-18,1.653,1.103,1.008,3.21,1.045,1.466,5.836
2024-07-19,1.673,1.108,1.024,3.228,1.048,1.477,5.773
2024-07-22,1.693,1.096,1.03,3.256,1.042,1.46,5.686
2024-07-23,1.691,1.116,1.03,3.228,1.031,1.483,5.695
2024-07-24,1.634,1.103,0.997,3.158,1.027,1.465,5.691
2024-07-25,1.61,1.063,0.981,3.128,1.026,1.41,5.67
2024-07-26,1.617,1.054,0.985,3.124,1.022,1.396,5.581
2024-07-29,1.622,1.075,0.989,3.136,1.014,1.428,5.655
2024-07-30,1.6,1.072,0.974,3.11,1.019,1.422,5.631
2024-07-31,1.594,1.063,0.973,3.094,1.012,1.412,5.67
2024-08-01,1.659,1.098,1.01,3.172,1.023,1.463,5.762
2024-08-02,1.621,1.059,0.99,3.128,1.021,1.411,5.741
2024-08-05,1.592,0.991,0.973,3.096,1.022,1.33,5.648
2024-08-06,1.594,1.002,0.971,3.092,1.014,1.335,5.639
2024-08-07,1.593,1.0,0.972,3.066,1.006,1.332,5.574
2024-08-08,1.582,0.987,0.967,3.064,1.012,1.312,5.594
2024-08-09,1.59,1.017,0.97,3.082,1.015,1.355,5.663
2024-08-12,1.566,1.018,0.955,3.058,1.013,1.355,5.665
2024-08-13,1.562,1.024,0.951,3.058,1.018,1.368,5.741
2024-08-14,1.575,1.052,0.961,3.06,1.018,1.412,5.74
2024-08-15,1.551,1.051,0.946,3.036,1.017,1.417,5.698
2024-08-16,1.564,1.083,0.954,3.07,1.027,1.462,5.731
2024-08-19,1.56,1.095,0.953,3.076,1.033,1.47,5.77
2024-08-20,1.561,1.099,0.951,3.09,1.048,1.468,5.779
2024-08-21,1.532,1.097,0.935,3.06,1.038,1.462,5.787
